"site","team","transect","spcode","start","stop","dieback","notes"
"PT1","AW",2,"ERILAR",38.8,39.3,,
"PT1","AW",2,"HERB",39.3,39.8,,
"PT1","AW",2,"BG",39.8,48,,
"PT1","AW",2,"JUNDEP",42.8,46,,
"PT1","AW",2,"QUEGRI",34.4,34.6,,
"PT1","AW",2,"RHUVIR",44.1,44.6,,
"PT1","AW",2,"astirr",44.75,45,,
"PT1","AW",2,"RHUTRI",45.8,46.15,,
"PT1","AW",2,"HERB",48,48.5,,
"PT1","AW",2,"RHUVIR",49.3,50,,
"PT1","AW",2,"AGAHAV",49.2,49.6,,
"PT1","HC",3,"HERB",0,0.5,,
"PT1","HC",3,"BG",0.5,2.25,,
"PT1","HC",3,"HERB",2.25,7.55,,
"PT1","HC",3,"BG",7.65,8.4,,
"PT1","HC",3,"HERB",8.4,8.6,,
"PT1","HC",3,"BG",8.6,9.4,,
"PT1","HC",3,"HERB",9.4,9.7,,
"PT1","HC",3,"BG",9.7,10.65,,
"PT1","HC",3,"OPUCHI",11,11.7,,
"PT1","HC",3,"HERB",11.7,17.8,,
"PT1","HC",3,"RHUTRI",17.8,18.65,,
"PT1","HC",3,"BG",18.65,19.1,,
"PT1","HC",3,"ERILAR",19.1,19.45,,
"PT1","HC",3,"HERB",19.45,20.6,,
"PT1","HC",3,"ERILAR",20.6,21,,
"PT1","HC",3,"BG",21,21.45,,
"PT1","HC",3,"ERILAR",21.65,22.2,,
"PT1","HC",3,"HERB",22.2,23.8,,
"PT1","HC",3,"BG",23.8,24.4,,
"PT1","HC",3,"ERILAR",24.4,24.75,,
"PT1","HC",3,"RHUVIR",24.45,26.85,,
"PT1","HC",3,"DASLEI",24.5,25.3,,
"PT1","HC",3,"BG",26.85,27.8,,
"PT1","HC",3,"ERILAR",27.8,28.2,,
"PT1","HC",3,"CERMON",28.2,32.25,,
"PT1","HC",3,"RHUVIR",30.4,33.8,,
"PT1","HC",3,"ERILAR",34.4,34.8,,
"PT1","HC",3,"BG",34.8,35.5,,
"PT1","HC",3,"ACACON",35.55,37.4,,
"PT1","HC",3,"JUNDEP",35.7,39.4,,
"PT1","HC",3,"astirr",35.7,36.2,,
"PT1","HC",3,"RHUVIR",36.3,38.15,,
"PT1","HC",3,"astirr",39.5,40.7,,
"PT1","HC",3,"OPUCHI",40.7,41.05,,
"PT1","HC",3,"BG",41.3,42.8,,
"PT1","HC",3,"HERB",42.9,43.3,,
"PT1","HC",3,"JUNCOA",43.3,50,,
"PT1","MS",3,"HERB",0,3.5,,
"PT1","MS",3,"ACACON",3.5,4.75,,
"PT1","MS",3,"HERB",4.75,5,,
"PT1","MS",3,"BG",5,5.5,,
"PT1","MS",3,"HERB",5.5,6.52,,
"PT1","MS",3,"ACACON",6.52,7.13,,
"PT1","MS",3,"HERB",7.13,9.2,,
"PT1","MS",3,"ACACON",9.2,13.5,,
"PT1","MS",3,"HERB",13.5,20.05,,
"PT1","MS",3,"RHUVIR",20.05,21.53,,
"PT1","MS",3,"HERB",21.53,24.28,,
"PT1","MS",3,"RHUTRI",24.28,25.6,,
"PT1","MS",3,"HERB",25.6,26.43,,
"PT1","MS",3,"RHUTRI",26.43,26.55,,
"PT1","MS",3,"HERB",26.55,28.52,,
"PT1","MS",3,"JUNFLA",28.52,29,,
"PT1","MS",3,"HERB",29,31.3,,
"PT1","MS",3,"JUNDEP",32.22,32.35,,
"PT1","MS",3,"HERB",32.35,50,,
"PT1","MS",3,"JUNFLA",38.41,38.66,,
"PT1","MS",3,"NOLERU",43.7,43.75,,
"PT1","MS",4,"BG",0,2.3,,
"PT1","MS",4,"HERB",2.3,2.8,,
"PT1","MS",4,"BG",2.8,3.44,,
"PT1","MS",4,"OPUCHI",3.44,3.49,,
"PT1","MS",4,"JUNFLA",3.11,7,,
"PT1","MS",4,"NOLERU",4.1,4.44,,
"PT1","MS",4,"HERB",2.99,44.49,,
"PT1","MS",4,"astlin",7.9,8.15,,
"PT1","MS",4,"NOLERU",9,10.4,,
"PT1","MS",4,"OPUCHI",15.8,16.1,,
"PT1","MS",4,"astbro",15.7,16.65,,
"PT1","MS",4,"ACACON",19.4,20.4,,
"PT1","MS",4,"CERMON",22.31,22.32,,
"PT1","MS",4,"OPUCHI",23.55,23.9,,
"PT1","MS",4,"PINCEM",27.93,34.85,,
"PT1","MS",4,"ERILAR",37.05,37.3,,
"PT1","MS",4,"RHUTRI",41.05,42.1,,
"PT1","MS",4,"NOLERU",41.3,43.35,,
"PT1","MS",4,"AGAHAV",44.22,44.25,,
"PT1","MS",4,"PINCEM",41.4,47.98,,
"PT1","MS",4,"JUNCOA",47.1,50,,
"PT2","AW",1,"QUEGRA",0,3.6,,
"PT2","AW",1,"BG",0,2.45,,
"PT2","AW",1,"HERB",2.45,2.55,,
"PT2","AW",1,"JUNDEP",2.8,3.8,,
"PT2","AW",1,"BG",2.55,3.45,,
"PT2","AW",1,"HERB",3.45,3.5,,
"PT2","AW",1,"BG",3.5,5.3,,
"PT2","AW",1,"JUNDEP",4.6,6.1,,
"PT2","AW",1,"BG",5.3,5.4,,
"PT2","AW",1,"QUEGRI",6.4,9.4,,
"PT2","AW",1,"BG",5.4,8.3,,
"PT2","AW",1,"HERB",8.3,8.9,,
"PT2","AW",1,"BG",8.4,8.8,,
"PT2","AW",1,"HERB",8.8,9.1,,
"PT2","AW",1,"BG",9.1,9.35,,
"PT2","AW",1,"HERB",9.35,9.45,,
"PT2","AW",1,"BG",9.45,9.75,,
"PT2","AW",1,"QUEGRI",9.8,10.4,,
"PT2","AW",1,"HERB",9.75,10.1,,
"PT2","AW",1,"BG",10.1,11,,
"PT2","AW",1,"HERB",11,11.1,,
"PT2","AW",1,"QUEEMO",11.45,11.5,,
"PT2","AW",1,"JUNDEP",11.5,13.35,,
"PT2","AW",1,"NOLERU",13,13.3,,
"PT2","AW",1,"BG",11.1,13,,
"PT2","AW",1,"BG",13.3,15.5,,
"PT2","AW",1,"JUNDEP",14,15.2,,
"PT2","AW",1,"HERB",15.5,16,,
"PT2","AW",1,"NOLERU",16,17.3,,
"PT2","AW",1,"JUNFLA",15.3,18.4,,
"PT2","AW",1,"JUNDEP",17.85,19,,
"PT2","AW",1,"PINCEM",12,23.6,,
"PT2","AW",1,"BG",19,20.7,,
"PT2","AW",1,"JUNDEP",19.8,20.9,,
"PT2","AW",1,"BG",20.9,21.4,,
"PT2","AW",1,"JUNDEP",21.4,23.6,,
"PT2","AW",1,"QUEEMO",21.7,22,,
"PT2","AW",1,"QUEGRI",23.55,23.6,,
"PT2","AW",1,"BG",22,23.1,,
"PT2","AW",1,"HERB",23.1,23.25,,
"PT2","AW",1,"BG",23.6,23.85,,
"PT2","AW",1,"HERB",23.85,23.9,,
"PT2","AW",1,"BG",23.9,24.45,,
"PT2","AW",1,"HERB",24.45,24.65,,
"PT2","AW",1,"JUNDEP",24.8,25.15,,
"PT2","AW",1,"BG",25.15,26.7,,
"PT2","AW",1,"PINCEM",25.5,29.5,,
"PT2","AW",1,"HERB",26.7,27.2,,
"PT2","AW",1,"BG",27.2,28.05,,
"PT2","AW",1,"HERB",28.05,28.2,,
"PT2","AW",1,"BG",28.2,30,,
"PT2","AW",1,"HERB",30,30.05,,
"PT2","AW",1,"PINCEM",30.5,34,,
"PT2","AW",1,"BG",30.05,30.7,,
"PT2","AW",1,"HERB",30.7,31.1,,
"PT2","AW",1,"BG",31.1,31.5,,
"PT2","AW",1,"HERB",31.65,31.85,,
"PT2","AW",1,"NOLERU",31.85,32.05,,
"PT2","AW",1,"HERB",32.05,32.3,,
"PT2","AW",1,"QUEGRI",32.3,32.5,,
"PT2","AW",1,"HERB",32.5,32.6,,
"PT2","AW",1,"BG",32.6,33.1,,
"PT2","AW",1,"HERB",33.1,33.2,,
"PT2","AW",1,"BG",33.2,33.35,,
"PT2","AW",1,"HERB",33.35,39.1,,
"PT2","AW",1,"JUNDEP",34,35.5,,
"PT2","AW",1,"BG",34.1,34.5,,
"PT2","AW",1,"HERB",34.5,34.65,,
"PT2","AW",1,"BG",34.65,35.1,,
"PT2","AW",1,"HERB",35.1,35.25,,
"PT2","AW",1,"BG",35.25,37.3,,
"PT2","AW",1,"QUEGRI",35.9,37.3,,
"PT2","AW",1,"HERB",37.3,37.6,,
"PT2","AW",1,"BG",37.6,38.55,,
"PT2","AW",1,"JUNFLA",38.4,42.1,,
"PT2","AW",1,"HERB",38.55,38.67,,
"PT2","AW",1,"BG",38.07,38.9,,
"PT2","AW",1,"HERB",38.9,39.1,,
"PT2","AW",1,"BG",39.1,39.7,,
"PT2","AW",1,"HERB",39.7,40.05,,
"PT2","AW",1,"BG",40.05,40.4,,
"PT2","AW",1,"HERB",40.4,40.45,,
"PT2","AW",1,"BG",40.45,42.5,,
"PT2","AW",1,"JUNDEP",42.5,43.05,,
"PT2","AW",1,"BG",43.05,44.4,,
"PT2","AW",1,"HERB",44.4,44.6,,
"PT2","AW",1,"BG",44.6,45.1,,
"PT2","AW",1,"HERB",45.1,45.5,,
"PT2","AW",1,"NOLERU",45.5,45.65,,
"PT2","AW",1,"JUNDEP",45.65,45.8,,
"PT2","AW",1,"HERB",45.65,46.95,,
"PT2","AW",1,"BG",46.95,47.2,,
"PT2","AW",1,"JUNDEP",46.9,47.1,,
"PT2","AW",1,"HERB",47.2,47.7,,
"PT2","AW",1,"JUNDEP",47.7,47.9,,
"PT2","AW",1,"HERB",48,49.35,,
"PT2","AW",1,"BG",49.35,49.9,,
"PT2","AW",1,"NOLERU",49,49.95,,
"PT2","AW",1,"JUNDEP",48.75,50,,
"PT2","MS",2,"JUNDEP",0,0.1,,
"PT2","MS",2,"HERB",0,2.4,,
"PT2","MS",2,"JUNDEP",1.3,2.25,,
"PT2","MS",2,"QUEEMO",3,8.35,,
"PT2","MS",2,"QUEGRI",3.6,8.71,,
"PT2","MS",2,"JUNDEP",6.1,6.6,,
"PT2","MS",2,"PINCEM",6,11.7,,
"PT2","MS",2,"QUEGRA",9.8,17.9,,
"PT2","MS",2,"PINCEM",16.1,33.2,,
"PT2","MS",2,"NOLERU",18.5,20.7,,
"PT2","MS",2,"AGAHAV",25.9,26.33,,
"PT2","MS",2,"AGAHAV",33.25,33.41,,
"PT2","MS",2,"QUEGRI",28.8,29.45,,
"PT2","MS",2,"QUEGRA",32.34,38.8,,
"PT2","MS",2,"QUEEMO",39.9,39.93,,
"PT2","MS",2,"PINCEM",35.05,42.68,,
"PT2","MS",2,"JUNDEP",44.9,46.4,,
"PT2","MS",2,"NOLERU",44.4,46.15,,
"PT2","MS",2,"NOLERU",37.05,40.1,,
"PT2","MS",2,"JUNDEP",49.6,50,,
"PT2","MS",3,"HERB",5.11,50,,
"PT2","MS",3,"HERB",0,32.9,,
"PT2","MS",3,"PINCEM",2.2,8.25,,
"PT2","MS",3,"QUEGRI",3.5,6.6,,
"PT2","MS",3,"JUNDEP",11.46,13,,
"PT2","MS",3,"JUNFLA",13.35,19.8,,
"PT2","MS",3,"QUEGRI",16.61,19.35,,
"PT2","MS",3,"JUNDEP",21.55,24.4,,
"PT2","MS",3,"PINCEM",20.85,40.45,,
"PT2","MS",3,"QUEGRI",25,26.4,,
"PT2","MS",3,"JUNDEP",26.7,29.71,,
"PT2","MS",3,"NOLERU",29.9,31.9,,
"PT2","MS",3,"JUNFLA",34.7,35.75,,
"PT2","MS",3,"QUEEMO",39.8,40.4,,
"PT2","MS",3,"JUNFLA",43.8,47.1,,
"PT2","MS",3,"HERB",41.1,44.6,,
"PT2","MS",3,"QUEEMO",46.7,49.5,,
"PT2","MS",3,"AGAHAV",45.9,46.7,,
"PT2","MS",3,"NOLERU",48.2,50,,
"PT2","DR",4,"PINCEM",0,5.4,,
"PT2","DR",4,"JUNDEP",4.6,5.25,,
"PT2","DR",4,"HERB",0,7.1,,
"PT2","DR",4,"QUEEMO",6,6.4,,
"PT2","DR",4,"PINCEM",6.65,11.1,,
"PT2","DR",4,"HERB",10.7,18.2,,
"PT2","DR",4,"JUNDEP",12,15.9,,
"PT2","DR",4,"NOLERU",12.1,12.2,,
"PT2","DR",4,"NOLERU",13.7,13.85,,
"PT2","DR",4,"QUEGRI",15,18.05,,
"PT2","DR",4,"OPUCHI",15.85,15.95,,
"PT2","DR",4,"JUNDEP",17.35,18,,
"PT2","DR",4,"JUNFLA",18.45,19.9,,
"PT2","DR",4,"NOLERU",19.35,21.25,,
"PT2","DR",4,"QUEGRI",19.6,23.8,,
"PT2","DR",4,"JUNDEP",22.2,23.65,,
"PT2","DR",4,"HERB",22.3,28.7,,
"PT2","DR",4,"QUEGRI",24.3,26.4,,
"PT2","DR",4,"JUNDEP",24.8,27.5,,
"PT2","DR",4,"PINCEM",27.95,28,,
"PT2","DR",4,"NOLERU",28.6,30.6,,
"PT2","DR",4,"PINCEM",30.55,31.3,,
"PT2","DR",4,"QUEGRI",32.4,33.2,,
"PT2","DR",4,"HERB",32.5,35.1,,
"PT2","DR",4,"PINCEM",32.55,32.75,,
"PT2","DR",4,"JUNDEP",35.15,36.3,,
"PT2","DR",4,"NOLERU",35.7,37.5,,
"PT2","DR",4,"JUNDEP",36.9,38.9,,
"PT2","DR",4,"SALREG",38.4,38.95,,
"PT2","DR",4,"QUEGRI",38.9,41.7,,
"PT2","DR",4,"NOLERU",38.4,40.1,,
"PT2","DR",4,"PINCEM",42.7,43,,
"PT2","DR",4,"JUNDEP",44,45.15,,
"PT2","DR",4,"JUNDEP",46.1,46.85,,
"PT2","DR",4,"JUNFLA",47,47.4,,
"PT2","DR",4,"QUEGRI",47.35,50,,
"PT2","DR",4,"HERB",49.6,50,,
