"site","team","transect","spcode","start","stop","dieback","notes"
"PT2","MT",2,"JUNDEP",1.79,3.45,10,
"PT2","MT",2,"JUNDEP",7.73,9.89,2,
"PT2","MT",2,"QUEGRI",9.39,14.5,3,
"PT2","MT",2,"JUNDEP",11.1,11.59,0,
"PT2","MT",2,"JUNDEP",13.79,15.7,90,
"PT2","MT",2,"JUNDEP",9.82,14.1,10,
"PT2","MT",2,"JUNDEP",14.61,14.79,0,
"PT2","MT",2,"JUNDEP",15.3,15.8,0,
"PT2","MT",2,"AGAHAV",15.42,16.1,0,
"PT2","MT",2,"QUEGRI",16.2,17.81,5,
"PT2","MT",2,"JUNDEP",17.4,18.4,2,
"PT2","MT",2,"JUNPIN",18.85,20.68,3,
"PT2","MT",2,"AGAHAV",21.34,21.63,0,
"PT2","MT",2,"QUEGRI",23.04,27.95,40,
"PT2","MT",2,"SALREG",27.08,27.24,2,
"PT2","MT",2,"AGAHAV",27.8,28.08,100,
"PT2","MT",2,"PINCEM",28.15,33,2,
"PT2","MT",2,"AGAHAV",30.55,31.38,5,
"PT2","MT",2,"JUNDEP",31.3,31.65,2,
"PT2","MT",2,"SALREG",31.65,32.23,0,
"PT2","MT",2,"SALREG",32.4,32.48,0,
"PT2","MT",2,"SALREG",32.7,32.92,0,
"PT2","MT",2,"JUNFLA",33.73,34.58,0,
"PT2","MT",2,"QUEEMO",36.3,39.65,7,
"PT2","MT",2,"JUNDEP",37.15,39.92,20,
"PT2","MT",2,"QUEGRI",41.42,43.73,15,
"PT2","MT",2,"QUEGRI",49,50,95,
